run	V(vo)
4.744000000000000e+03	5.018411e+00
4.745000000000000e+03	4.957598e+00
4.746000000000000e+03	5.204766e+00
4.747000000000000e+03	4.727232e+00
4.748000000000000e+03	4.900954e+00
4.749000000000000e+03	5.091064e+00
4.750000000000000e+03	4.970239e+00
4.751000000000000e+03	5.089100e+00
4.752000000000000e+03	5.135793e+00
4.753000000000000e+03	5.211237e+00
4.754000000000000e+03	5.111788e+00
4.755000000000000e+03	4.707955e+00
4.756000000000000e+03	5.183805e+00
4.757000000000000e+03	4.920527e+00
4.758000000000000e+03	5.089502e+00
4.759000000000000e+03	5.009291e+00
4.760000000000000e+03	4.787579e+00
4.761000000000000e+03	4.974507e+00
4.762000000000000e+03	4.870082e+00
4.763000000000000e+03	4.838860e+00
4.764000000000000e+03	5.247619e+00
4.765000000000000e+03	4.979227e+00
4.766000000000000e+03	4.584927e+00
4.767000000000000e+03	5.419893e+00
4.768000000000000e+03	4.754037e+00
4.769000000000000e+03	5.177961e+00
4.770000000000000e+03	5.123283e+00
4.771000000000000e+03	5.322629e+00
4.772000000000000e+03	5.106353e+00
4.773000000000000e+03	4.724952e+00
4.774000000000000e+03	5.065669e+00
4.775000000000000e+03	5.185351e+00
4.776000000000000e+03	4.583045e+00
4.777000000000000e+03	4.929532e+00
4.778000000000000e+03	5.020163e+00
4.779000000000000e+03	5.086227e+00
4.780000000000000e+03	4.707220e+00
4.781000000000000e+03	5.159425e+00
4.782000000000000e+03	5.003876e+00
4.783000000000000e+03	4.873962e+00
4.784000000000000e+03	4.640430e+00
4.785000000000000e+03	4.849912e+00
4.786000000000000e+03	5.090064e+00
4.787000000000000e+03	4.693662e+00
4.788000000000000e+03	5.100304e+00
4.789000000000000e+03	4.931604e+00
4.790000000000000e+03	5.183828e+00
4.791000000000000e+03	5.245753e+00
4.792000000000000e+03	4.625192e+00
4.793000000000000e+03	5.108358e+00
4.794000000000000e+03	5.365090e+00
4.795000000000000e+03	5.098589e+00
4.796000000000000e+03	4.953368e+00
4.797000000000000e+03	5.389416e+00
4.798000000000000e+03	5.029405e+00
4.799000000000000e+03	5.377440e+00
4.800000000000000e+03	5.339869e+00
4.801000000000000e+03	5.094650e+00
4.802000000000000e+03	4.938462e+00
4.803000000000000e+03	5.139313e+00
4.804000000000000e+03	5.220856e+00
4.805000000000000e+03	5.137052e+00
4.806000000000000e+03	4.845973e+00
4.807000000000000e+03	5.064410e+00
4.808000000000000e+03	4.997107e+00
4.809000000000000e+03	5.018275e+00
4.810000000000000e+03	5.113539e+00
4.811000000000000e+03	5.100053e+00
4.812000000000000e+03	5.037601e+00
4.813000000000000e+03	5.102758e+00
4.814000000000000e+03	5.102664e+00
4.815000000000000e+03	5.111965e+00
4.816000000000000e+03	4.894190e+00
4.817000000000000e+03	4.852201e+00
4.818000000000000e+03	5.311553e+00
4.819000000000000e+03	4.999958e+00
4.820000000000000e+03	5.151150e+00
4.821000000000000e+03	4.987694e+00
4.822000000000000e+03	5.024806e+00
4.823000000000000e+03	4.969687e+00
4.824000000000000e+03	5.066830e+00
4.825000000000000e+03	4.989371e+00
4.826000000000000e+03	5.150632e+00
4.827000000000000e+03	4.578926e+00
4.828000000000000e+03	4.785078e+00
4.829000000000000e+03	4.848609e+00
4.830000000000000e+03	5.265485e+00
4.831000000000000e+03	4.982101e+00
4.832000000000000e+03	5.027910e+00
4.833000000000000e+03	5.004606e+00
4.834000000000000e+03	5.346980e+00
4.835000000000000e+03	5.339326e+00
4.836000000000000e+03	4.971074e+00
4.837000000000000e+03	5.144506e+00
4.838000000000000e+03	4.689265e+00
4.839000000000000e+03	4.774222e+00
4.840000000000000e+03	4.541317e+00
4.841000000000000e+03	5.152005e+00
4.842000000000000e+03	5.222233e+00
4.843000000000000e+03	4.859730e+00
4.844000000000000e+03	4.822131e+00
4.845000000000000e+03	4.981917e+00
4.846000000000000e+03	5.005543e+00
4.847000000000000e+03	4.915381e+00
4.848000000000000e+03	4.910667e+00
4.849000000000000e+03	5.189237e+00
4.850000000000000e+03	4.950343e+00
4.851000000000000e+03	4.930850e+00
4.852000000000000e+03	4.854020e+00
4.853000000000000e+03	5.053755e+00
4.854000000000000e+03	5.128076e+00
4.855000000000000e+03	5.016846e+00
4.856000000000000e+03	5.025703e+00
4.857000000000000e+03	4.819347e+00
4.858000000000000e+03	4.752311e+00
4.859000000000000e+03	5.210664e+00
4.860000000000000e+03	5.190235e+00
4.861000000000000e+03	5.243569e+00
4.862000000000000e+03	5.114871e+00
4.863000000000000e+03	4.774868e+00
4.864000000000000e+03	5.388606e+00
4.865000000000000e+03	4.595007e+00
4.866000000000000e+03	5.040603e+00
4.867000000000000e+03	5.190726e+00
4.868000000000000e+03	4.695045e+00
4.869000000000000e+03	5.005167e+00
4.870000000000000e+03	5.424516e+00
4.871000000000000e+03	5.099917e+00
4.872000000000000e+03	5.258998e+00
4.873000000000000e+03	4.734666e+00
4.874000000000000e+03	4.876782e+00
4.875000000000000e+03	5.022187e+00
4.876000000000000e+03	4.854633e+00
4.877000000000000e+03	4.908238e+00
4.878000000000000e+03	4.827039e+00
4.879000000000000e+03	5.027943e+00
4.880000000000000e+03	5.151758e+00
4.881000000000000e+03	5.182080e+00
4.882000000000000e+03	4.880754e+00
4.883000000000000e+03	4.880593e+00
4.884000000000000e+03	5.061335e+00
4.885000000000000e+03	5.012162e+00
4.886000000000000e+03	4.808861e+00
4.887000000000000e+03	5.380911e+00
4.888000000000000e+03	4.935913e+00
4.889000000000000e+03	4.929895e+00
4.890000000000000e+03	4.868818e+00
4.891000000000000e+03	4.943932e+00
4.892000000000000e+03	4.790475e+00
4.893000000000000e+03	4.965296e+00
4.894000000000000e+03	5.120990e+00
4.895000000000000e+03	4.865411e+00
4.896000000000000e+03	4.951517e+00
4.897000000000000e+03	4.899375e+00
4.898000000000000e+03	5.202850e+00
4.899000000000000e+03	4.593331e+00
4.900000000000000e+03	5.238435e+00
4.901000000000000e+03	4.755142e+00
4.902000000000000e+03	5.198781e+00
4.903000000000000e+03	5.124082e+00
4.904000000000000e+03	5.048078e+00
4.905000000000000e+03	5.338499e+00
4.906000000000000e+03	5.088927e+00
4.907000000000000e+03	5.138606e+00
4.908000000000000e+03	5.034860e+00
4.909000000000000e+03	5.195663e+00
4.910000000000000e+03	4.890146e+00
4.911000000000000e+03	5.027800e+00
4.912000000000000e+03	4.778883e+00
4.913000000000000e+03	4.815061e+00
4.914000000000000e+03	4.966533e+00
4.915000000000000e+03	5.136545e+00
4.916000000000000e+03	4.657837e+00
4.917000000000000e+03	4.824950e+00
4.918000000000000e+03	5.159884e+00
4.919000000000000e+03	5.116701e+00
4.920000000000000e+03	5.205759e+00
4.921000000000000e+03	5.135426e+00
4.922000000000000e+03	5.043468e+00
4.923000000000000e+03	4.584618e+00
4.924000000000000e+03	4.768756e+00
4.925000000000000e+03	4.916076e+00
4.926000000000000e+03	4.941574e+00
4.927000000000000e+03	5.429882e+00
4.928000000000000e+03	4.990077e+00
4.929000000000000e+03	5.289124e+00
4.930000000000000e+03	4.708594e+00
4.931000000000000e+03	5.056574e+00
4.932000000000000e+03	4.685976e+00
4.933000000000000e+03	4.775311e+00
4.934000000000000e+03	5.057567e+00
4.935000000000000e+03	4.759612e+00
4.936000000000000e+03	4.738462e+00
4.937000000000000e+03	4.896384e+00
4.938000000000000e+03	4.607587e+00
4.939000000000000e+03	4.797756e+00
4.940000000000000e+03	4.728519e+00
4.941000000000000e+03	5.147889e+00
4.942000000000000e+03	5.026958e+00
4.943000000000000e+03	4.702217e+00
4.944000000000000e+03	4.915681e+00
4.945000000000000e+03	4.702558e+00
4.946000000000000e+03	4.930626e+00
4.947000000000000e+03	5.088208e+00
4.948000000000000e+03	4.672870e+00
4.949000000000000e+03	5.384253e+00
4.950000000000000e+03	4.772127e+00
4.951000000000000e+03	4.836482e+00
4.952000000000000e+03	4.919291e+00
4.953000000000000e+03	5.015825e+00
4.954000000000000e+03	4.719345e+00
4.955000000000000e+03	5.273979e+00
4.956000000000000e+03	5.173697e+00
4.957000000000000e+03	4.990366e+00
4.958000000000000e+03	4.728600e+00
4.959000000000000e+03	4.924219e+00
4.960000000000000e+03	4.938441e+00
4.961000000000000e+03	5.340380e+00
4.962000000000000e+03	5.005232e+00
4.963000000000000e+03	5.093059e+00
4.964000000000000e+03	5.057827e+00
4.965000000000000e+03	5.072091e+00
4.966000000000000e+03	5.030331e+00
4.967000000000000e+03	4.757376e+00
4.968000000000000e+03	5.115883e+00
4.969000000000000e+03	5.032767e+00
4.970000000000000e+03	5.011304e+00
4.971000000000000e+03	5.152047e+00
4.972000000000000e+03	4.559626e+00
4.973000000000000e+03	5.296977e+00
4.974000000000000e+03	5.191932e+00
4.975000000000000e+03	5.146075e+00
4.976000000000000e+03	5.087927e+00
4.977000000000000e+03	4.930657e+00
4.978000000000000e+03	4.936772e+00
4.979000000000000e+03	5.148007e+00
4.980000000000000e+03	4.827188e+00
4.981000000000000e+03	5.055933e+00
4.982000000000000e+03	5.069852e+00
4.983000000000000e+03	5.164282e+00
4.984000000000000e+03	5.030810e+00
4.985000000000000e+03	4.962924e+00
4.986000000000000e+03	5.263912e+00
4.987000000000000e+03	5.082408e+00
4.988000000000000e+03	5.012811e+00
4.989000000000000e+03	5.297356e+00
4.990000000000000e+03	4.837336e+00
4.991000000000000e+03	5.221786e+00
4.992000000000000e+03	5.271113e+00
4.993000000000000e+03	4.760251e+00
4.994000000000000e+03	4.682343e+00
4.995000000000000e+03	4.707075e+00
4.996000000000000e+03	5.164305e+00
4.997000000000000e+03	5.066987e+00
4.998000000000000e+03	5.238145e+00
4.999000000000000e+03	4.996554e+00
5.000000000000000e+03	5.385293e+00
5.001000000000000e+03	4.834338e+00
5.002000000000000e+03	4.921089e+00
5.003000000000000e+03	4.952433e+00
5.004000000000000e+03	4.959018e+00
5.005000000000000e+03	5.144965e+00
5.006000000000000e+03	5.108283e+00
5.007000000000000e+03	4.763417e+00
5.008000000000000e+03	5.123505e+00
5.009000000000000e+03	5.309085e+00
5.010000000000000e+03	5.006252e+00
5.011000000000000e+03	5.271975e+00
5.012000000000000e+03	4.809621e+00
5.013000000000000e+03	4.835721e+00
5.014000000000000e+03	5.234716e+00
5.015000000000000e+03	4.975998e+00
5.016000000000000e+03	4.828109e+00
5.017000000000000e+03	4.894756e+00
5.018000000000000e+03	4.886443e+00
5.019000000000000e+03	5.037412e+00
5.020000000000000e+03	5.006109e+00
5.021000000000000e+03	5.137557e+00
5.022000000000000e+03	5.171508e+00
5.023000000000000e+03	5.340336e+00
5.024000000000000e+03	4.976759e+00
5.025000000000000e+03	5.325157e+00
5.026000000000000e+03	5.308718e+00
5.027000000000000e+03	4.763634e+00
5.028000000000000e+03	4.909380e+00
5.029000000000000e+03	4.807985e+00
5.030000000000000e+03	5.141158e+00
5.031000000000000e+03	5.046028e+00
5.032000000000000e+03	5.045664e+00
5.033000000000000e+03	5.322015e+00
5.034000000000000e+03	5.041427e+00
5.035000000000000e+03	5.027333e+00
5.036000000000000e+03	4.974045e+00
5.037000000000000e+03	4.949238e+00
5.038000000000000e+03	4.618806e+00
5.039000000000000e+03	4.922999e+00
5.040000000000000e+03	5.283600e+00
5.041000000000000e+03	4.958879e+00
5.042000000000000e+03	4.818641e+00
5.043000000000000e+03	4.701652e+00
5.044000000000000e+03	5.127295e+00
5.045000000000000e+03	5.109827e+00
5.046000000000000e+03	4.757938e+00
5.047000000000000e+03	4.844843e+00
5.048000000000000e+03	4.830393e+00
5.049000000000000e+03	5.127640e+00
5.050000000000000e+03	5.243843e+00
5.051000000000000e+03	4.819232e+00
5.052000000000000e+03	5.272670e+00
5.053000000000000e+03	5.051423e+00
5.054000000000000e+03	5.323093e+00
5.055000000000000e+03	5.236009e+00
5.056000000000000e+03	5.435299e+00
5.057000000000000e+03	4.892538e+00
5.058000000000000e+03	5.186091e+00
5.059000000000000e+03	4.664039e+00
5.060000000000000e+03	5.463904e+00
5.061000000000000e+03	5.098365e+00
5.062000000000000e+03	4.714419e+00
5.063000000000000e+03	4.647852e+00
5.064000000000000e+03	5.051724e+00
5.065000000000000e+03	4.771595e+00
5.066000000000000e+03	4.853063e+00
5.067000000000000e+03	5.296603e+00
5.068000000000000e+03	4.885882e+00
5.069000000000000e+03	5.424125e+00
5.070000000000000e+03	5.116394e+00
5.071000000000000e+03	4.890236e+00
5.072000000000000e+03	5.000122e+00
5.073000000000000e+03	4.669085e+00
5.074000000000000e+03	5.059933e+00
5.075000000000000e+03	4.730308e+00
5.076000000000000e+03	4.941008e+00
5.077000000000000e+03	4.918563e+00
5.078000000000000e+03	4.776327e+00
5.079000000000000e+03	4.922299e+00
5.080000000000000e+03	5.276468e+00
5.081000000000000e+03	5.153752e+00
5.082000000000000e+03	5.023501e+00
5.083000000000000e+03	4.958587e+00
5.084000000000000e+03	4.783424e+00
5.085000000000000e+03	4.923747e+00
5.086000000000000e+03	4.702880e+00
5.087000000000000e+03	4.834226e+00
5.088000000000000e+03	5.075057e+00
5.089000000000000e+03	4.867664e+00
5.090000000000000e+03	4.749263e+00
5.091000000000000e+03	4.938402e+00
5.092000000000000e+03	4.617601e+00
5.093000000000000e+03	4.780135e+00
5.094000000000000e+03	4.852986e+00
5.095000000000000e+03	5.097710e+00
5.096000000000000e+03	5.284414e+00
5.097000000000000e+03	5.036376e+00
5.098000000000000e+03	5.180978e+00
5.099000000000000e+03	4.689809e+00
5.100000000000000e+03	4.930960e+00
5.101000000000000e+03	4.691418e+00
5.102000000000000e+03	4.974401e+00
5.103000000000000e+03	4.732521e+00
5.104000000000000e+03	4.928791e+00
5.105000000000000e+03	5.080308e+00
5.106000000000000e+03	4.813240e+00
5.107000000000000e+03	5.294847e+00
5.108000000000000e+03	5.199610e+00
5.109000000000000e+03	4.621613e+00
5.110000000000000e+03	4.695662e+00
5.111000000000000e+03	4.564485e+00
5.112000000000000e+03	4.728463e+00
5.113000000000000e+03	5.086112e+00
5.114000000000000e+03	5.081944e+00
5.115000000000000e+03	4.893462e+00
5.116000000000000e+03	4.626477e+00
5.117000000000000e+03	5.280686e+00
5.118000000000000e+03	4.659998e+00
5.119000000000000e+03	5.096512e+00
5.120000000000000e+03	4.996732e+00
5.121000000000000e+03	4.900260e+00
5.122000000000000e+03	5.255779e+00
5.123000000000000e+03	5.010832e+00
5.124000000000000e+03	4.961842e+00
5.125000000000000e+03	5.154988e+00
5.126000000000000e+03	5.026694e+00
5.127000000000000e+03	4.955278e+00
5.128000000000000e+03	4.976629e+00
5.129000000000000e+03	4.990616e+00
5.130000000000000e+03	5.090175e+00
5.131000000000000e+03	4.841844e+00
5.132000000000000e+03	4.876418e+00
5.133000000000000e+03	4.639245e+00
5.134000000000000e+03	4.922188e+00
5.135000000000000e+03	4.992993e+00
5.136000000000000e+03	5.407995e+00
5.137000000000000e+03	5.021361e+00
5.138000000000000e+03	4.710514e+00
5.139000000000000e+03	4.697824e+00
5.140000000000000e+03	4.791205e+00
5.141000000000000e+03	5.083935e+00
5.142000000000000e+03	5.217456e+00
5.143000000000000e+03	4.967197e+00
5.144000000000000e+03	5.054514e+00
5.145000000000000e+03	5.344924e+00
5.146000000000000e+03	4.824425e+00
5.147000000000000e+03	4.840934e+00
5.148000000000000e+03	4.829006e+00
5.149000000000000e+03	5.311500e+00
5.150000000000000e+03	4.878178e+00
5.151000000000000e+03	5.214765e+00
5.152000000000000e+03	4.671000e+00
5.153000000000000e+03	5.341162e+00
5.154000000000000e+03	4.835198e+00
5.155000000000000e+03	4.950984e+00
5.156000000000000e+03	4.970761e+00
5.157000000000000e+03	5.201602e+00
5.158000000000000e+03	4.804236e+00
5.159000000000000e+03	5.211396e+00
5.160000000000000e+03	5.093641e+00
5.161000000000000e+03	4.561081e+00
5.162000000000000e+03	5.004210e+00
5.163000000000000e+03	4.853073e+00
5.164000000000000e+03	4.742803e+00
5.165000000000000e+03	5.097926e+00
5.166000000000000e+03	4.643945e+00
5.167000000000000e+03	5.230420e+00
5.168000000000000e+03	5.150188e+00
5.169000000000000e+03	4.853332e+00
5.170000000000000e+03	5.153823e+00
5.171000000000000e+03	5.307277e+00
5.172000000000000e+03	4.965518e+00
5.173000000000000e+03	4.994523e+00
5.174000000000000e+03	4.912407e+00
5.175000000000000e+03	4.981299e+00
5.176000000000000e+03	4.817988e+00
5.177000000000000e+03	5.039793e+00
5.178000000000000e+03	4.746716e+00
5.179000000000000e+03	5.018631e+00
5.180000000000000e+03	4.865053e+00
5.181000000000000e+03	4.656226e+00
5.182000000000000e+03	4.761163e+00
5.183000000000000e+03	5.263704e+00
5.184000000000000e+03	4.659868e+00
5.185000000000000e+03	4.649266e+00
5.186000000000000e+03	5.016104e+00
5.187000000000000e+03	5.199050e+00
5.188000000000000e+03	4.681556e+00
5.189000000000000e+03	5.049894e+00
5.190000000000000e+03	5.010214e+00
5.191000000000000e+03	4.707498e+00
5.192000000000000e+03	4.947764e+00
5.193000000000000e+03	4.761876e+00
5.194000000000000e+03	4.882722e+00
5.195000000000000e+03	4.900678e+00
5.196000000000000e+03	4.763321e+00
5.197000000000000e+03	4.732236e+00
5.198000000000000e+03	5.112992e+00
5.199000000000000e+03	4.843915e+00
5.200000000000000e+03	4.866669e+00
5.201000000000000e+03	4.973840e+00
5.202000000000000e+03	4.996858e+00
5.203000000000000e+03	4.847378e+00
5.204000000000000e+03	4.857768e+00
5.205000000000000e+03	4.835484e+00
5.206000000000000e+03	4.985490e+00
5.207000000000000e+03	5.117537e+00
5.208000000000000e+03	4.859228e+00
5.209000000000000e+03	5.136952e+00
5.210000000000000e+03	4.768072e+00
5.211000000000000e+03	4.937455e+00
5.212000000000000e+03	5.102166e+00
5.213000000000000e+03	4.866590e+00
5.214000000000000e+03	4.707020e+00
5.215000000000000e+03	4.899959e+00
5.216000000000000e+03	4.651764e+00
5.217000000000000e+03	5.397364e+00
5.218000000000000e+03	4.970168e+00
5.219000000000000e+03	5.038589e+00
5.220000000000000e+03	4.887636e+00
5.221000000000000e+03	4.870893e+00
5.222000000000000e+03	4.879511e+00
5.223000000000000e+03	5.085483e+00
5.224000000000000e+03	4.895280e+00
5.225000000000000e+03	5.224266e+00
5.226000000000000e+03	4.810414e+00
5.227000000000000e+03	4.806676e+00
5.228000000000000e+03	4.965268e+00
5.229000000000000e+03	5.106318e+00
5.230000000000000e+03	4.842230e+00
5.231000000000000e+03	4.996992e+00
5.232000000000000e+03	5.295998e+00
5.233000000000000e+03	5.254028e+00
5.234000000000000e+03	5.204015e+00
5.235000000000000e+03	4.815656e+00
5.236000000000000e+03	5.114892e+00
5.237000000000000e+03	5.004477e+00
5.238000000000000e+03	4.739928e+00
5.239000000000000e+03	4.748198e+00
5.240000000000000e+03	4.972989e+00
5.241000000000000e+03	4.918854e+00
5.242000000000000e+03	5.167289e+00
5.243000000000000e+03	5.089382e+00
5.244000000000000e+03	5.022002e+00
5.245000000000000e+03	4.718390e+00
5.246000000000000e+03	4.837419e+00
5.247000000000000e+03	5.071473e+00
5.248000000000000e+03	5.046886e+00
5.249000000000000e+03	4.794661e+00
5.250000000000000e+03	4.946055e+00
5.251000000000000e+03	5.193597e+00
5.252000000000000e+03	4.669925e+00
5.253000000000000e+03	5.084620e+00
5.254000000000000e+03	5.007304e+00
5.255000000000000e+03	4.633787e+00
5.256000000000000e+03	4.836488e+00
5.257000000000000e+03	5.259465e+00
5.258000000000000e+03	5.123604e+00
5.259000000000000e+03	5.019178e+00
5.260000000000000e+03	5.243644e+00
5.261000000000000e+03	4.935874e+00
5.262000000000000e+03	5.314198e+00
5.263000000000000e+03	4.917724e+00
5.264000000000000e+03	4.747630e+00
5.265000000000000e+03	5.098985e+00
5.266000000000000e+03	5.176426e+00
5.267000000000000e+03	5.095340e+00
5.268000000000000e+03	4.890578e+00
5.269000000000000e+03	5.049507e+00
5.270000000000000e+03	5.061324e+00
5.271000000000000e+03	5.036336e+00
5.272000000000000e+03	5.013403e+00
5.273000000000000e+03	4.897311e+00
5.274000000000000e+03	5.035089e+00
5.275000000000000e+03	5.375206e+00
5.276000000000000e+03	5.123766e+00
5.277000000000000e+03	4.988615e+00
5.278000000000000e+03	5.201275e+00
5.279000000000000e+03	5.318685e+00
5.280000000000000e+03	5.385946e+00
5.281000000000000e+03	4.867877e+00
5.282000000000000e+03	4.928353e+00
5.283000000000000e+03	5.054996e+00
5.284000000000000e+03	4.907371e+00
5.285000000000000e+03	5.310473e+00
5.286000000000000e+03	4.835275e+00
5.287000000000000e+03	5.164359e+00
5.288000000000000e+03	5.267047e+00
5.289000000000000e+03	5.023948e+00
5.290000000000000e+03	4.822183e+00
5.291000000000000e+03	4.899754e+00
5.292000000000000e+03	5.262511e+00
5.293000000000000e+03	5.384576e+00
5.294000000000000e+03	4.930399e+00
5.295000000000000e+03	5.040035e+00
5.296000000000000e+03	4.864276e+00
5.297000000000000e+03	4.890231e+00
5.298000000000000e+03	4.863896e+00
5.299000000000000e+03	5.269580e+00
5.300000000000000e+03	5.226007e+00
5.301000000000000e+03	4.962960e+00
5.302000000000000e+03	5.167678e+00
5.303000000000000e+03	5.015851e+00
5.304000000000000e+03	5.074555e+00
5.305000000000000e+03	4.962194e+00
5.306000000000000e+03	5.005913e+00
5.307000000000000e+03	5.422295e+00
5.308000000000000e+03	4.706705e+00
5.309000000000000e+03	4.859681e+00
5.310000000000000e+03	5.037123e+00
5.311000000000000e+03	5.090314e+00
5.312000000000000e+03	5.074672e+00
5.313000000000000e+03	5.254088e+00
5.314000000000000e+03	4.867642e+00
5.315000000000000e+03	5.001744e+00
5.316000000000000e+03	4.640190e+00
5.317000000000000e+03	5.104494e+00
5.318000000000000e+03	5.126637e+00
5.319000000000000e+03	4.838606e+00
5.320000000000000e+03	4.906464e+00
5.321000000000000e+03	4.941987e+00
5.322000000000000e+03	5.056579e+00
5.323000000000000e+03	5.112684e+00
5.324000000000000e+03	5.181773e+00
5.325000000000000e+03	5.064675e+00
5.326000000000000e+03	4.921577e+00
5.327000000000000e+03	5.380726e+00
5.328000000000000e+03	5.153965e+00
5.329000000000000e+03	4.875381e+00
5.330000000000000e+03	4.662646e+00
5.331000000000000e+03	4.684860e+00
5.332000000000000e+03	4.773717e+00
5.333000000000000e+03	4.882920e+00
5.334000000000000e+03	4.941990e+00
5.335000000000000e+03	4.852737e+00
5.336000000000000e+03	5.050397e+00
5.337000000000000e+03	5.106472e+00
5.338000000000000e+03	4.742751e+00
5.339000000000000e+03	4.820197e+00
5.340000000000000e+03	4.966543e+00
5.341000000000000e+03	4.673320e+00
5.342000000000000e+03	4.695159e+00
5.343000000000000e+03	4.854492e+00
5.344000000000000e+03	4.922725e+00
5.345000000000000e+03	5.251855e+00
5.346000000000000e+03	4.658603e+00
5.347000000000000e+03	5.228307e+00
5.348000000000000e+03	5.140091e+00
5.349000000000000e+03	4.857384e+00
5.350000000000000e+03	5.166645e+00
5.351000000000000e+03	4.679187e+00
5.352000000000000e+03	4.898497e+00
5.353000000000000e+03	4.865755e+00
5.354000000000000e+03	4.709340e+00
5.355000000000000e+03	4.592537e+00
5.356000000000000e+03	4.618249e+00
5.357000000000000e+03	4.814029e+00
5.358000000000000e+03	5.358973e+00
5.359000000000000e+03	5.142055e+00
5.360000000000000e+03	5.338319e+00
5.361000000000000e+03	4.737794e+00
5.362000000000000e+03	4.774790e+00
5.363000000000000e+03	4.850783e+00
5.364000000000000e+03	4.666604e+00
5.365000000000000e+03	4.777040e+00
5.366000000000000e+03	4.697397e+00
5.367000000000000e+03	4.959200e+00
5.368000000000000e+03	5.162672e+00
5.369000000000000e+03	5.083243e+00
5.370000000000000e+03	5.065696e+00
5.371000000000000e+03	4.898170e+00
5.372000000000000e+03	4.650437e+00
5.373000000000000e+03	4.834438e+00
5.374000000000000e+03	4.974514e+00
5.375000000000000e+03	5.198067e+00
5.376000000000000e+03	4.973815e+00
5.377000000000000e+03	5.259439e+00
5.378000000000000e+03	5.201502e+00
5.379000000000000e+03	5.120066e+00
5.380000000000000e+03	5.301800e+00
5.381000000000000e+03	4.695707e+00
5.382000000000000e+03	4.779289e+00
5.383000000000000e+03	4.883323e+00
5.384000000000000e+03	4.913588e+00
5.385000000000000e+03	4.975834e+00
5.386000000000000e+03	5.358994e+00
5.387000000000000e+03	4.920669e+00
5.388000000000000e+03	4.519307e+00
5.389000000000000e+03	5.001871e+00
5.390000000000000e+03	5.140627e+00
5.391000000000000e+03	4.970451e+00
5.392000000000000e+03	4.903086e+00
5.393000000000000e+03	4.952281e+00
5.394000000000000e+03	5.377701e+00
5.395000000000000e+03	5.148205e+00
5.396000000000000e+03	5.013822e+00
5.397000000000000e+03	5.108593e+00
5.398000000000000e+03	4.836517e+00
5.399000000000000e+03	4.980915e+00
5.400000000000000e+03	5.009747e+00
5.401000000000000e+03	5.001198e+00
5.402000000000000e+03	4.736114e+00
5.403000000000000e+03	4.624902e+00
5.404000000000000e+03	5.397992e+00
5.405000000000000e+03	4.548468e+00
5.406000000000000e+03	4.681436e+00
5.407000000000000e+03	4.853939e+00
5.408000000000000e+03	5.116010e+00
5.409000000000000e+03	5.231506e+00
5.410000000000000e+03	4.946562e+00
5.411000000000000e+03	4.998505e+00
5.412000000000000e+03	5.022876e+00
5.413000000000000e+03	5.244129e+00
5.414000000000000e+03	4.917930e+00
5.415000000000000e+03	5.199715e+00
5.416000000000000e+03	4.939985e+00
5.417000000000000e+03	5.186747e+00
5.418000000000000e+03	5.078530e+00
5.419000000000000e+03	4.916768e+00
5.420000000000000e+03	5.308066e+00
5.421000000000000e+03	4.801135e+00
5.422000000000000e+03	5.127608e+00
5.423000000000000e+03	4.639410e+00
5.424000000000000e+03	4.532567e+00
5.425000000000000e+03	5.365962e+00
5.426000000000000e+03	4.651783e+00
5.427000000000000e+03	5.484120e+00
5.428000000000000e+03	4.877587e+00
5.429000000000000e+03	4.801148e+00
5.430000000000000e+03	4.734935e+00
5.431000000000000e+03	4.983945e+00
5.432000000000000e+03	5.134538e+00
5.433000000000000e+03	5.026413e+00
5.434000000000000e+03	4.911501e+00
5.435000000000000e+03	4.740444e+00
5.436000000000000e+03	4.619542e+00
5.437000000000000e+03	5.386422e+00
5.438000000000000e+03	5.069318e+00
5.439000000000000e+03	4.902576e+00
5.440000000000000e+03	5.126739e+00
5.441000000000000e+03	5.343009e+00
5.442000000000000e+03	5.050663e+00
5.443000000000000e+03	4.738195e+00
5.444000000000000e+03	5.185532e+00
5.445000000000000e+03	4.833761e+00
5.446000000000000e+03	4.645762e+00
5.447000000000000e+03	5.350778e+00
5.448000000000000e+03	5.198061e+00
5.449000000000000e+03	5.343814e+00
5.450000000000000e+03	5.081523e+00
5.451000000000000e+03	5.189819e+00
5.452000000000000e+03	5.166678e+00
5.453000000000000e+03	5.182528e+00
5.454000000000000e+03	4.828700e+00
5.455000000000000e+03	5.265720e+00
5.456000000000000e+03	4.844174e+00
5.457000000000000e+03	4.968942e+00
5.458000000000000e+03	5.270077e+00
5.459000000000000e+03	4.952903e+00
5.460000000000000e+03	4.734276e+00
5.461000000000000e+03	5.114895e+00
5.462000000000000e+03	4.795801e+00
5.463000000000000e+03	5.075425e+00
5.464000000000000e+03	4.725438e+00
5.465000000000000e+03	5.064463e+00
5.466000000000000e+03	4.711888e+00
5.467000000000000e+03	4.981427e+00
5.468000000000000e+03	4.907613e+00
5.469000000000000e+03	5.187976e+00
5.470000000000000e+03	4.819450e+00
5.471000000000000e+03	4.754074e+00
5.472000000000000e+03	4.830931e+00
5.473000000000000e+03	5.188855e+00
5.474000000000000e+03	4.847576e+00
5.475000000000000e+03	4.595507e+00
5.476000000000000e+03	4.884572e+00
5.477000000000000e+03	5.093665e+00
5.478000000000000e+03	4.868074e+00
5.479000000000000e+03	5.065939e+00
